artist_id,artist_name
47062849,揉揉
51829765,浪漫骨头
30433270,R Me
12564318,RiceGang（小米加步枪）
29032329,RoyalExplorer
12698,Return The Truth
35656808,RUMBLE MUSIC
12672,RAY
12193053,Red House（红房子）
48497340,人大商学院
12693,Roomie
12676,RockCookies
32540734,塞壬唱片-MSR
51929682,SSr
33527748,Siren
33806754,时代少年团
12707,苏打绿
12047978,狮子LION
12712,水木年华
49802607,三人行影音工作室
12709,S.H.E
12710,声音碎片乐队
12721,Soler
46463584,Sound of Tomorrow
1153005,situasian张太郎
30002425,Sunken Boat 沉舟乐队
35881376,聲無哀樂
1194019,Schoolgirl byebye
12711,声音玩具
12083147,Saiakoup
1199126,上海彩虹室内合唱团
46588708,Sophia
12194673,三三儿歌
32024816,傻子与白痴
794014,SNH48
12269044,散人
855599,时光胶囊
12479696,斯斯与帆
12924615,ShahMat
34313756,酸月亮 Sour Moon
12730781,SOULFRESH BEATS
12847,丝竹空爵士乐团
48126846,摄音记
12864,Supper Moment
12816,四个女生
47914862,三江さん
12554220,时间不够以后
35882451,苏小宝（腾）
12744,孙建平 & Sweet Style
51786893,三套车乐队
12128826,水仙斗活佛
1159027,山丹丹民歌组合
53361817,声声漫
12107270,树屋女孩
32465817,Shanghai Qiutian
27728544,Synth Monsters
12002147,SUPERHERO
56194859,SFNT
12279825,十二星宿组合
12720,Swing
12488166,伤心欲绝
12820,上海交响乐团
13793145,狮童乐队
12724,神木与瞳
677003,SpeXial
12780724,深蓝儿童
12717,山人乐队
13056,闪星TwinkleStar
12380,STOLEN秘密行动
12757,水晶蝶
36077532,送春归
12662164,STA
33630350,声入人心男团 Super Vocal
1045060,苏紫旭&The Paramecia
673002,Super Junior M
12840,Six City
53623924,上海玉佛禅寺
1074119,孙无忧
1081334,水中的蜻蜓Sally233
1002084,肆囍乐队
12059030,厦门六中合唱团
12728,Sweety
11565,霜冻前夜
12877,丝绒公路
13039092,SARDUBA藏潮文化
32433689,失浪潮LostWave
12360194,SevenGurusFamily
51592044,SNOWLAND
12970,上海乐团管弦乐队
12270037,San ves
12745,山鹰组合
36811126,水果星球
12948,叁劈
12824,上海民族乐团
13448119,SOULFRESHBEATS R&B
52477149,SIIIRL_
12061130,生祥乐队
48931942,少女的喜欢
12415216,升值Brother
12405194,神骏乐团
47467924,Sfuture艺术团
54824525,邵权
12715,舌头
12740,深蓝乐团
12195110,梭哈乐队(ShowHand)
34406409,Sodagreen
28864833,SADRECORDS
12084118,十二律音乐联盟
32291819,SummerVapour（夏至梦）
12433929,三无男孩
1023077,石磊+王萌莹
12838,时过夏末
12977,逃跑计划
12971,痛仰乐队
827728,TFBOYS
12985,Twins
13528422,T.G.A.阿航
713080,TimeZ
49321252,Tucci
711463,TG4
31286,The Shanghai Restoration Project
189010,屯门儿童合唱团
12983,Tension
12972,唐朝乐队
12948070,甜約翰 Sweet John
13159,TF家族
36773016,TANG nuri -（lutfi）
34345039,TG小辉
12226927,土星皇家交响乐团
12119653,婷婷姐姐
12118643,TNT-Studio
33139178,THE BOOTLEGS 靴腿
13073,The Molds
12991,T.R.Y.
12992,太极乐队
1196009,天府事变CDREV
49041795,Tacitly_麟犀
12074054,土不叔叔乐队
30107370,土豆王国小乐队
50711683,团名合唱组
12491406,TAVOS
50348140,the L热拉
12984,天堂乐队
12973,Tizzy Bac
791155,唐音工作室
1058078,TONICK
12119288,T-Tone_小T
12079050,The Cheers Cheers
12967394,特立音行
35258886,Tarzan泰山乐队
13027,天杵
12117112,踏云社
12445004,Tenholes蓝调口琴
34097416,逃走鮑伯
35497806,THE9
13027311,汤乐队
49795696,天翼童唱
35954297,3TOZ
30110459,台风少年团
29354323,The Fur.
12994,脱拉库
12002044,跳大海
12726115,唐猫 SUGARCAT
1049278,The Will On Kill
12989,童党乐队Children party
13084,太阳部落
36772985,添福宝伪阿姨助攻组
48641650,TUNUQ RECORDS
1102294,藤乐队
828169,瞳乐团
13790404,The Leg Signals 脚信号
53212913,THE THIRD CREW
12110082,铁脑袋mp3
52262952,天气晴
36913078,天府云谷童声合唱团
33217006,提香(TITIAN)
12981,甜梅号
1193436,聽天湯
13082,透明杂志
35417056,铁皮软糖
12990,铁风筝
13500260,Theseus 忒修斯
14115792,退格Backspace
49510710,塔斯汀中国汉堡
12433213,跳跳堂
14018878,天鹅合唱团
50161322,TomFatKi
51987989,兔小贝
12198243,特曼锤
30705264,梯雲縱
33582554,TONELESS
13002,铁玉兰
13026663,TTBS说唱厂牌
12197135,The 3day
29266045,TOP LINE
1122036,TINGSHIGHUCH
33273627,跳山羊
56523692,甜枸Sweetgoji
999116,拖特巴士
12434625,TBK
28899360,TANGRAM
13074,糖兄妹
13041,天王星
33165777,桐麻乐队
12032105,头发胡同
13524126,涂闻打印店
12120631,Trick boyz
34441732,新疆CONTROL说唱组合
13132,TRASH
27869237,醉雨
947126,Tiankong合唱团
50660337,坨坨芭乐Total Ballad
1015121,UNIQ
53776050,UNNC Choir
49743171,56545686
56336203,un!vu5
12317563,Urizen Society_由理生社
48674433,UNIVERSE 444
33819851,UnlockMusic安洛音樂
52236728,uestc自由度音乐联盟
51099930,UniqueGenius邮寄
1011189,UN1组合
53178034,UNlimit制作组
12028164,Utae
35078024,UTA
12259769,UraaL乌冉勒乐队
5334,U180
55212662,URBANSOUND
12327915,UKMUSIC
13163,U.TA
32065460,UTP Studio
32115993,UNINE
55241158,U:NUS
36930508,UNOMI MUSIC
37624216,undaloop
13165,UP Girls
34912014,UNCLE BAD
12571433,UNtouch
12798716,UIC
51151843,UNK
46697259,Unity Records
49348169,UNCOMMON Trio
11973034,Ume band
33496820,U.P
52196524,UNTERWASSER在水下
50534295,U·G超凡基因
47789224,Universe Records
46313179,UNDER GOD
12408254,UNDER LOVER
12769648,林冬&柏青
1106052,uncle2
13162,Unequal Treaty
56040050,UN24
48850786,undefined band
13160,U235
52688345,UNNcer
52575632,unijay_uni
31158377,Unknown
33579727,upward music
49041212,UICE
939133,UV GIRLS
49304071,萨玛文化传媒中心
36567483,UFMUSICBEATS
55460345,udan
46276506,U.A
13500802,U记歌手
31656237,Underdogs
49091491,Uncertain不确定乐队
32465380,U型管
53570287,UNIVERSE
50246254,UnderFlow暗流乐团
50190069,Ursus A.M.
12006301,US乐团
13161,Unique
12851775,UB乐队
12274402,UN AVEC DEUX
33580895,UpriSing-南部暴动
13164,Unfamiliar Friends Party
12467169,United Asians
31151031,U-Young Music
52372485,Zz
37410376,Under Her Lip
34368301,UFO_Fantasy_EXO
13197054,Universe
12954078,uncle
53543351,Ultra
1193394,Underway
48776155,Utopia理想人声乐团
53486080,U-kenCtoy
33876639,U.P-地下车库
48040228,Unnamed制作组
46544401,UKbaby
11975044,US
30315361,ucok（麒麟公社）
12768521,霧鴉霧鴉
51279908,Under The Bridge·天桥之下
30005041,VitaBrother
12029116,VH (Vast & Hazy)
13185,Vanguard Sound
55844369,VK-The Joker
12482207,VKNOW乐队
12923633,VIIOX
1204065,V89乐队
50980115,VMusic
12001016,Vocal Booth人声乐团
30116574,VERSE
12936297,VBC_反斗少年俱乐部
12276729,VocalFuture未来人声乐团
34467528,VANGUARD RECORDS
12214198,Violet Lens 绀
32603131,Viwen
1044125,VR-ONE_PLANET
30702926,VA文化
12768748,VM先生 & 咸鱼SAMA
12126164,Von Citizen
1038057,Vianz&Shan葳宣&葳安
51656870,Bakir Magsur
12483119,V.I.A
32894983,Vocal°辞归
881013,VOX玩声乐团
13156753,V博士乐队
12498536,V17声优少女
37512160,VERTEXMUSIC
12139013,Vroskiii
47775385,ValeraP
13173,V
12038186,VETOWAY
13520521,歪理思VARIS
51428692,NAIDEY
50288820,VirSco
28182313,Vaporwave
13420180,Vulgar HM
13169,VRF
46637965,VroomFlake
34469821,Vcoreibez
35044386,VITAMIN
34515673,Village light小村光
29051684,V.I.A贪蚁
12308685,V音研
32434917,Vagabond_Office
32721416,VitaBrother002
48460467,vtvhu
1077086,Viva Girls
48632746,Vzjqq
794031,Vivian
54011603,Vibaholics
54176191,VBA
52889017,Variant
49806069,Victor
12184727,Venus
13284825,vcompose
12118113,Vega
35888119,VVice
35426425,shulin Y
13177,V-BAND
37264108,VirtueSINs
50630291,vie小跞
33581628,VolcanoMaker
13186,Virgos室男社
33377523,Va$$y&₳xiom
30377937,VIPER GANG
49487905,VIBER氣氛人
31147946,VE乐团
54295914,VMV乐队
12649730,Veronica维罗妮卡
51140045,Vic维少
34319705,VinO.TY
35517643,VOF RECORDS
12271821,Vela
46551651,V Masters
52312289,Vantablac
12798713,VODKA GANG
13178,Varuna
37343374,Via乐队
11989084,VP团
13179,Varo
51751924,VisMajor不可抗力
12308509,VAJRA
13176,V-Day
52085308,V.Time
52137837,ㅤㅤㅤㅤ
48283748,VueKir
52405629,Vague Narrative
46668480,vodka
32505829,Volcanic Stones
12419804,vanish
12046850,VP1
53702447,Venus
1040130,V7
52738275,Violent Opera
11984031,V.N.P.
52797821,vacuum
52883315,Victory Day
52626653,VC
52310571,vini
51484577,ViD鸽舍
13193,五月天
222871,伍佰 & China Blue
13223,万能青年旅店
13200,顽童MJ116
27725536,忘川风华录
32432697,蛙池
938017,五条人
53362109,判
12056010,万象凡音
751129,网易游戏
36058808,网易阴阳师手游
30773714,WR/OC
13197,温拿乐队
51664817,MOUmarRiver
13188,惘闻
12037064,温和治疗(MILDCURE)
1212037,万花筒Artascope
13191,旺福
13247,文雀
12065135,王尔康
851015,王喂马
13190,无印良品
12785088,网易音乐人
31053293,威神V(WayV)
12248055,王者荣耀
1019047,武聆音雄
1016169,卧轨的火车（Railway Suicide Train)
49777654,万物和声
12273314,网易漫画
12185382,温格华生
12408001,完美倒立
13588,王宝与正午阳光
49190907,wAnGt
35066996,乌拉乐队
1032059,王馨悦(白彩虹)
12228590,WayLife生活方式
48127021,OriSun
33812327,萬象COSMOS
29032310,无限火力
1159156,唯利玉碎计划
54794420,王老师爱弹琴
1159059,玩具兵团乐队
51097849,无实物艺术团
35416312,我歌且谣
32780766,温蒂漫步
1054178,未卜乐队
12323159,雾虹
36257992,WERECORDS
13194,无级生
13243,武虎将
5369,五彩呼伦贝尔儿童合唱团
13909039,顽乐团
893283,萬重乐队
1102268,吾酷
49883560,未来寺
13205,丸子
1132219,邬先生乐队
12120480,未来世乐队
52247678,WS Sound Team
12817018,无妄合作社
33862343,吴奈
12943140,温柔是朵花
13207,Waterman
9745,王榆钧与时间乐队
1023082,温莎森林
12281933,未来计划
32487528,问题总部
12065095,闻音合唱团
31009774,BCLZ边城
56733268,五五分Fifty-Fifty
13281,袜子小鸡
48634911,蕪坊T
1026119,瓦依那
1050260,橘个栗子
12923369,Wi-Fire
1081451,未完成乐队
32428067,我再也不做你的领航员了
37623798,WavyGround
30382348,吴二三
12372028,无有乐队
975262,无双乐团
1199025,万能音符（The Key)
56527158,王炸组合
15193025,乌拖班LazyBones
12287925,乌飞兔走昼还夜
13037847,五味子
13237,玩具船长
13681627,Wave Muzik
50483304,wek-tor
13260,武汉理工原创音乐工作室
35951806,五坚情WOLF(S)
13698835,李好软
30780956,晚春Late Spring
12138062,文艺复兴乐队
13248,玩具头乐队(Toy Head)
46967986,我是機車少女
991070,微风乐集
32117556,无限王者团
12274307,问乐团
52025223,王枭
12383009,夏日入侵企画
13282,新裤子
13283,信乐团
14200958,小河狸贝瓦
900347,小旭音乐
1199032,新学校废物合唱团
12503194,新乐尘符
1033013,嘻游记
13286,小虎队
1145026,小石头和孩子们
36217141,幸存者联盟
13279,小娟&山谷里的居民
13321,小紫荆儿童合唱团
12434796,雪茄剪
1156315,兄弟本色
1178104,血肉果汁机
12290115,新韵传音
36618531,星童声南京合唱团
187462,小老虎
12107630,X.T.Y
1115214,小男孩乐团
1006074,夏天播放
12491003,弦外之音
1170004,汐音社
13366,旭日阳刚
223716,新月合唱团
50318073,小隆
12386999,醒山AwakeMountains
12546366,朽徒
47381974,小郗
52340425,喜欢大海
34594312,喜莱坞
12307447,西藏病人
13398,西游乐队
1049277,嘻哈研究生
1194048,新疆SPEAKER说唱
32826808,Loop play
12031090,新乐府
13316,香港中乐团
52560532,小麦苗
850026,旋转保龄
30294177,小汤没吃饱
12206035,XY小羊原创音乐
13287,小熊饼干
1132085,熊猫眼乐队
32440707,小唐人
1090021,雪沉乐队
12996518,X玖少年团
34173351,Solaris Loop
35258890,星火飞行器
13333,新街口组合
48197117,星羽
49323518,许至君
53244073,小小歌唱家
55013508,小银星艺术团
991119,新青年理发厅
48128372,AWESOME翻唱团
13325,兄弟联
52309095,夏和乐
12176166,新雅室内乐
13299,星星月亮太阳
34978826,弦上春秋Official
13284,熊宝贝
13331,相对论乐队
858167,小雨乐队
1185079,虚极乐队
226322,雪莲三姐妹
12235751,小笛子
50187799,喜上眉梢
1049173,新疆艺术剧院歌舞团
33937610,希声
46389275,Xahlayim
53703293,小熊拖孩（BabyBearSlippers）
33233084,喜市鹿DearCityDeer
12358,先知玛莉
809020,香料SPIICE
166005,小蓓蕾组合
12270996,行家茶友
12975548,消除联萌
30701464,西南财经大学光华合唱团
11568,小F4
37128657,下沉广场
13328,夏
48555033,小熊乐团
12227848,学唱团
11407,新工人乐团
46269484,小破影子
13318,小星星合唱团
30436311,逍遥游戏厅
37466600,心碎男女俱乐部
13378,玄乐队
12471952,杏学研究所
32510337,兴文化
12020133,小亮
13303,新香蕉俱乐部
32973008,弦笙
13408,香港管弦乐团
33156225,刘一苏
12361039,咸宁的声音
37650202,小王
12174521,音阙诗听
35037364,与少年他
1047337,英雄联盟
12029112,椅子乐团 The Chairs
36301312,鱼丁糸
31727575,伊格赛听
13418,羽·泉
52634712,cek7
37547047,音乐好朋友
1193482,原子邦妮
34403818,音谋论
51592006,Young Xxxg
12128298,一棵小葱
37650739,乐柠组合
13540,月之门
954530,有声读物
14712117,一奏器乐派
947021,有声小说
32647834,Y星人
51582227,熠燃音乐
32829967,Yzz Beats
13421,腰乐队
226415,原舞者
13493,亚洲天使童声合唱团
32177524,鱼小墨
1217015,耶鸡音乐ChikenpestMusic
52434469,梦瑶旗
33426084,乐游记乐队
30529299,御鹿神谷
13419,与非门乐队
31320616,音速行星
13422,羽果
29580797,Young-Flow
56056358,苡汐
13416,野孩子
13528,于秋璇
33895860,乐宝宝与朋友童谣
12217063,野岸刊
13535,Yonder Voice
13526,永动机
13531,耀乐团
1032146,野外合作社
53569083,ys
12444297,马鑫 布克呼宜格
962079,一三
13439,译乐队
12632304,鱼条 Fish Stick
1018125,郁乐队
55272292,YOYO家族艺人
13434,宇宙人
12528444,异世谣
50271299,壹凡的诗词歌赋
55343040,YAB&Jak
13529,衣湿乐队
12039028,Young Simba
12386139,一色合唱组
47058920,音乐小柚子
13908642,YAUME-SELAU
13489,云雀合唱团
48924151,Young Shop
12460368,YOUNG&DUMB甜又丧乐队
36811162,银河系
33166014,周浩
35731496,仰思琪
30447252,余音社
53725908,YiJu-Artsy
12172466,月蚀音乐
30003651,优秀少年(GOOD BOYS)
30382819,壹环的复兴
105698,亚洲爱乐乐团
13549,yourboyfriendsucks!
13426,元卫觉醒
12173538,异新音乐
13417,优客李林
48988299,饮马池
35851074,硬糖少女303
13428,萤火虫
52888700,FIREBOY AND WATERBOY
12386886,余声乐队
13445,彝人制造
37550914,雨果
46383634,原声组合
13427,夜叉乐队
34441517,乐艺李
13431,原·味
13425,液氧罐头
28765604,云谷音乐
13429,隐藏
51502317,Young Xxxj
36955293,遗忘俱乐部
13563,有声奶昔
34036554,一朵云乐队
37009400,小阔耐ovo
189836,壹指团体AFinger
12875760,云云众生
1088045,因可INCHAOS
48423315,亚恒
12874318,韵寥幽音原创音乐团队
12167207,隐基底ENGEDI
36512930,鹫SiLENTMOON
12699514,粥粥和小伙
13104057,昨夜派对（L.N Party）
12003155,直火帮 Straight Fire Gang
13584,至上励合
13638,中国交响乐团
13593,中国人民解放军军乐团
173002,张玮玮
47298186,张韶涵网易云资讯台
13580,纵贯线
13598,中央人民广播电台少年广播合唱团
37255369,制造热搜
12475735,展展与罗罗
12039082,长气制作
36566665,朱妮托尼
51533054,贊詩
34166299,战双帕弥什
12760796,47号（No.FortySeven)
12235746,脏手指 Oh! Dirty Fingers
154009,中央乐团合唱队
49045902,自得琴社
46923034,最后的厂牌
858270,左麟右李
13579,自然卷
13603,中国爱乐乐团
13612,中央民族乐团
30380203,浙音4811（一个大金意）
30207825,ZD Gang
28387237,Zpecial
12386935,ZaZaZsu
13652,自由派对
187800,重庆市青少年宫银杏童声合唱团
32173845,蚱蜢兄弟
12643272,账户已注销
51619423,1z
13587,指南针
13595,中国娃娃
13698,中国广播之友合唱团
12116205,早西
12047866,张三李四
13664,追星族
49103473,纸嫁衣
985226,自画像乐队
13662,中国广播民族乐团
27729494,ZyNine
48814593,左白里音乐
12899480,中国人民大学合唱团
13649,再循环乐队
1064092,周二下午谁没来
1043180,正皇旗组合
13687,中国交响乐团附属少年及女子合唱团
50739875,造热CatchFire
53091607,灼海豚乐队
12024023,ZERO-G
12118,葬尸湖
48039619,周总小朋友
48045860,中华淮剧
1094315,战旗乐队SULD
13685,中国交响乐团合唱团
13590,沼泽
13694,中央芭蕾舞团交响乐团
51083447,只搞同人制作组
1050549,脏理儿DirtyTruth
12874477,自由窝
46355938,左罗乐团
13594,左右乐队
12135073,泽宙斯姬
30116847,周旭
220811,左卡
12645546,中国国家大剧院管弦乐团
13645,中国武警男声合唱团
13605,紫环
1050733,子路
235482,子曰乐队
46501565,郑泽聪
13585,指人儿
31053016,战斗吧歌姬
52333108,致幻森林（Forest of Illusion）
47680703,走马天涯仗剑合唱组
12124032,子炮枪80
12306251,.
51863793,中国音乐学院民族乐团
1098088,ZingWay
1115163,重庆华岩寺梵呗音乐团
34129808,周子煜
13602,窒息乐队
31253298,赵潮&TAOBand
13600,张崇基&张崇德
864122,中国电影乐团民族乐团
13651,中国歌剧舞剧院交响乐团
56022715,浙梦之音
13586,战斧乐队
13618,中国武警合唱团
53569686,中国好声音学员
12094051,张帅
34371988,坠星一
12096059,中国乒乓球队
12287434,自由国度少女团
1066083,周休八日
30436347,造乐团
861224,左安西西
35531,Justin Bieber
185858,The Weeknd
90331,Charlie Puth
12107961,XXXTENTACION
1045123,Alan Walker
32988392,JVKE
33184,Ed Sheeran
12730273,TOYOKI
14470054,Anson Seabra
13581233,Juice WRLD
32665,Eminem
780003,Martin Garrix
956238,Shawn Mendes
1115185,Lulleaux
45129,Troye Sivan
53283,Drake
1057226,Lauv
178059,Bruno Mars
12544511,keshi
896042,Madnap
31211,David Guetta
32795025,The Kid LAROI
13159084,Max Oazo
45236,Avicii
31213402,Hayd
29968,Calvin Harris
12647577,Shiloh Dynasty
1057092,Post Malone
12200029,HARIKIRI
41561,Professor Green
12062134,21 Savage
47051768,Kordhell
12024301,Rich Brian
197248,R3HAB
33516005,D Smoke
338718,JORDANN
45033,Tyga
740216,Sam Smith
32396647,Giveon
301757,Khalid
13157086,Adam Christopher
29960,Chris Brown
28684353,Dylan Matthew
737012,Travis Scott
1105094,KASTRA
241588,Russ
1060019,Marshmello
46006,Wiz Khalifa
33794,Future
1050518,ILLENIUM
35331,Justin Timberlake
12335367,lil sophy
31081554,24kGoldn
11998053,Dion Timmer
28391620,Lil Tjay
37520,Kanye West
35023883,Connor Price
12475227,The Arcturians
31532704,iann dior
12203295,Joji
12232106,JID
12096183,Jeremy Zucker
145038,Chris James
287014,Young Thug
12054171,bbno$
776761,Jake Miller
31659734,Alexander 23
37995,Kendrick Lamar
141813,Jamie Scott
56783,Flo Rida
42608,Reynard Silva
46848969,BoyWithUke
31187,Daniel Powter
29020,Conor Maynard
38165,Ludacris
1193232,Slushii
42939,Snoop Dogg
13011210,sapientdream
46376,Zedd
1021293,Daniel Caesar
38853,Michael Jackson
12122148,King CAAN
33009886,АДЛИН
981155,NF
34627816,Ticia
27595,Akon
31508096,Luh Kel
31646483,Lil Nas X
1019952,TheFatRat
12505561,Lil Baby
13976294,Lazer Boomerang
198078,Fingazz
37962,Kurt Hugo Schneider
12523484,Ilkay Sencan
30549371,FrogMonster
12248077,convolk
41143,Pitbull
12463346,Julien Marchal
33727,Frank Ocean
1180075,Lil Uzi Vert
12062134,21 Savage
31081554,24kGoldn
12463258,Öwnboss
27821448,ДЕТИ RAVE
12122239,6LACK
762511,3LAU
33713473,1nonly
12835852,2Someone
34909860,347aidan
40858,Ólafur Arnalds
906047,İlkan Günüç
46481,2 Chainz
11976024,Эндшпиль
37217660,BlankCh3ck
30059556,New Beat Order
31757674,EKKSTACY
30537410,mixed matches
1078381,Álvaro Soler
46399,50 Cent
12054407,ʎpoqou
47737989,Руслан Добрый
12376059,9TAILS
46471143,Килджо
31328158,CDM Project
13056432,03 Greedo
12475327,Элджей
31813179,Milky Day
71872,Project Pat
12863035,6ix9ine
12262731,Рем Дигга
29357273,нвя музыка
392626,3Nacria
34400802,екяем музыка
30614155,Jagwar Twin
37214722,Lyf Fx
32491815,Xcho
12302332,¿Téo?
13163464,Бабек Мамедрзаев
52794727,MRF丶
12870762,Акмаль Холходжаев
805014,Mr.Kitty
47647755,Канги
52633803,Hani baby
30956795,Billiejeans
12930457,Қуандық Рахым
12202026,11:11
12526781,Әбдіжаппар Әлқожа
31272969,MarMar Oso
31223773,42 Dugg
12121206,Миша Марвин
12273247,ЭGO
31580820,Q
12084639,Kamille
29863839,Anthony Ramos
37361576,RAT BOY
11976027,Гио Пика
53535145,レン ゾット
46465,7AND5
33585252,Мирас Жугунусов
29609164,Тима Белорусских
12330016,Грибы
12333108,$NOT
29838235,Eli Noir
13971118,Ислам Итляшев
12262160,Сява
37451178,Danya Milokhin
13264575,2Ton
46669096,Омар музыка
48639954,7SKAYG
31491323,Ханза
1182656,22Bullets
12917254,Рождество
49392213,Simba
36919506,RAP VIỆT
29661400,Кайрат Нуртас
12054543,Øfdream
1150074,ЯрмаК
985132,İlhan Şeşen
29468983,220 KID
35238,İbrahim Tatlıses
896759,Hayden Calnin
12979926,Иосиф Кобзон
1021336,#1 Dads
12647562,.Uzu
12917124,Егор Летов
12234028,æstral
13046056,_mario
31737676,2KBABY
13973262,Аркадий Думикян
37386364,blxty
1078367,Алексей Воробьёв
12074612,24hrs
32918380,44phantom
1049549,Стас Пьеха
1096003,J-Sol
912085,Elyon
12090275,ｎｏｔｍｏｒｇn
32056638,Şöhret Memmedov
230698,7 Skies
49897577,WA7 FM
1045123,Alan Walker
14470054,Anson Seabra
45236,Avicii
13157086,Adam Christopher
31659734,Alexander 23
27595,Akon
1028104,Alec Benjamin
11992156,Al l Bo
29121,Austin Mahone
1137410,Arc North
750038,A$AP Ferg
1170012,Alok
840746,Ash
28727,Asher Monroe
13600644,Adam Gubman
206027,Alle Farben
11998011,AnDyWuMUSICLAND
12409085,Aspyer
29100,A$AP Rocky
851635,Anderson Paak
13161102,AUGUST 08
28745,Afrojack
12244027,Adib Sin
1035020,Axero
47097,Achim Reichel
27604,Adam Lambert
784209,Allday
145965,Aaron Smith
28690,Alex Goot
28391532,Anthony Lazaro
1094364,Aash Mehta
1177057,Antoine Chambe
12246023,AQVOL
12107966,A Boogie Wit da Hoodie
27621,Armin van Buuren
47425,Aloe Blacc
12312150,Alexander Oscar
30003710,Alexei Shkurko
12541250,Arthur Rubinstein
46358624,Alpha
31000340,Adieu
29976951,Atlus
12425051,Aaron Cole
27597,Andrea Bocelli
29354247,Ali Gatie
36184358,Aaron Young
196215,Adam Levine
12363102,Anthony Russo
191571,Adam Young
944049,Albert Posis
29251,Alesso
47646946,Aamir
12895076,asokah.
840643,Artur
12388061,Arizona Zervas
233592,Aaron Taylor
28006659,Able Heart
33035101,Addict.
12914329,AJ Mitchell
1192509,AK
12154333,a l e x
28721,Abel Korzeniowski
35134381,Quadrant Shield Music
31072533,ASTN
27661,Anthony Hamilton
12250281,Alisher Zokirov
12447023,Adrian Daniel
12203139,Anthony Keyrouz
280735,Alex Parker
33164863,Army
27626,Alexandre Desplat
32959565,Alan Aztec
1132987,Arman Cekin
12872604,Axel Johansson
12409052,Adam Turley
1047332,Ahrix
27596,Alan Jackson
837067,Andreas Waldetoft
12107275,Aminé
1137103,Arem Ozguc
710580,Arman Aydin
14057176,Atwood
1132946,Acreix
1178222,Albert Neve
1046359,Alex Skrindo
12060038,AronChupa
27642,Arash
12093055,Alex Aiono
633011,Anyma
12974326,Armani White
12073592,Adrian Gaxha
1137507,Alexis Ffrench
27672,Andrei Machado
12063047,A-39
27645,Alan Silvestri
1192254,Alicks
976275,Astronomyy
27622,Andrew Lloyd Webber
27676,Aage Kvalbein
36763747,AGUGAI
178059,Bruno Mars
12054171,bbno$
46848969,BoyWithUke
13604456,Beau Young Prince
32116995,Bren Joy
12250109,Bruno Major
185832,Big Sean
31100277,Blxst
129271,B.o.B
286948,Benny Blanco
49482,BLANKS
49787,Brando
12262073,Bazzi
1060215,Blackbear
783117,Baasik
12576142,Yung Bleu
29323,Bob Dylan
29318,Babyface
963635,Burak Yeter
1016007,Bali Bandits
28076769,Brendon Urie
46647857,Brando
49308,Brooks
658123,Bones
1120022,Bryson Tiller
28373729,Benjamin
36330516,Blaxian
29385,Billy Ray Cyrus
28952568,Bankrol Hayden
12355546,Bruno Martini
12567543,BloodPop
744145,BUNT.
1180073,Benjamin Ingrosso
12333183,Bad Bunny
12170014,Blake Rose
29377,Brian Crain
13679011,BOOSIN
1023179,BØRNS
11996223,Byor
29325,Bruce Springsteen
12311130,barnes blvd.
29324,Brian McKnight
48598,Bobby Caldwell
1161189,Barns Courtney
12544363,Bahrom Nazarov
29426,Bob Seger
32907830,Baby Keem
29368,Bill Withers
29327,Bill Evans
13406913,Besomorph
29319,Bryan Adams
27956635,BRELAND
900244,Bloxberg Meets Mark Cox
12301349,Blvmenkind
138798,Bertie Higgins
854732,Bas
12097142,Blaze U
29407,Benny Benassi
149285,Bo Burnham
29345,Buddy Guy
804385,Bodhi Jones
759192,Blue Stahli
12046860,Barrett Marshall
12061205,Beauvois
12191224,Big Roshi
14802030,Bradley Cooper
29444,Brian Tyler
12062113,Brent Faiyaz
48566,Bootsy Collins
13707504,Bino Rideaux
12409151,Billy Raffoul
29331,Billy Joel
29333,Brazzaville
131823,Bear McCreary
904048,Borgeous
1135005,Ben Phipps
36077439,Boytah Akax Offical
29326,B.B. King
12629061,biosphere
31540163,Bonn
226739,Ben Cocks
29475,Brandon Beal
12895034,Burna Boy
805042,Benjamin Francis Leftwich
32086096,Boy In Space
18750,Blazo
29370,Brian Culbertson
13227157,BlocBoy JB
29379,Busta Rhymes
12979311,Bobby Cole
805212,Boehm
35123416,Barrie-James
35972629,BAD NINJA
784269,Bipolar Sunshine
29613,Bucky Pizzarelli
13580256,Ben Platt
1150181,BANNERS
29321,Bob Marley
13369420,Blanke
953034,Buddy
90331,Charlie Puth
29968,Calvin Harris
29960,Chris Brown
35023883,Connor Price
145038,Chris James
29020,Conor Maynard
12248077,convolk
30929,Childish Gambino
32796183,Clinton Kane
27687018,Castion
29436789,Christian Kuria
13703846,Chester Young
29959,Craig David
12945908,Cadmium
32965506,CHROMANCE
749038,Chance the Rapper
207285,Consoul Trainin
31996349,Central Cee
13080534,Conan Gray
1086079,Casey Breves
28766743,Cody Francis
30270,Christopher
30899,Chris Medina
820489,Croatia Squad
90056,C418
353969,Cuco
14297663,Chris Linton
27863745,CANCUN?
31058,Corey Gray
30871,Cedric Gervais
14658311,Conor Matthews
29150222,Craig Ruhnke
50292543,CHAT
13128139,Conor Ross
51239,Côme
30981,Cam Kelley
89398,Charlie Wilson
12047264,Call Me Karizma
12369011,Croosh
12008165,Calum Scott
53362492,YINSHENG
12541236,CDM Project
29985,Chuck Berry
31178,Cristian Marchi
1137480,Charming Horses
689024,Cashmere Cat
1071063,Chris Stapleton
905915,Cosmo Sheldrake
