suid,singer_name,singer_url
1090021,雪沉乐队,https://music.163.com/#/artist?id=1090021
31261,De La Soul,https://music.163.com/#/artist?id=31261
31528866,Kaimook,https://music.163.com/#/artist?id=31528866
36648514,拉巴卓玛,https://music.163.com/#/artist?id=36648514
22506,ZIZZ STUDIO,https://music.163.com/#/artist?id=22506
32972017,贝贝贝贝bae,https://music.163.com/#/artist?id=32972017
31582502,TAEHYUN,https://music.163.com/#/artist?id=31582502
54848639,Aaaaa,https://music.163.com/#/artist?id=54848639
33104825,北野启发,https://music.163.com/#/artist?id=33104825
12120718,7An,https://music.163.com/#/artist?id=12120718
12226971,朵蜜天女JOY,https://music.163.com/#/artist?id=12226971
30168624,内海孝彰,https://music.163.com/#/artist?id=30168624
46738760,YNLBOYS,https://music.163.com/#/artist?id=46738760
137572,Emre Aydin,https://music.163.com/#/artist?id=137572
12627473,watt,https://music.163.com/#/artist?id=12627473
48200626,ATCLUB,https://music.163.com/#/artist?id=48200626
125784,南奎丽,https://music.163.com/#/artist?id=125784
1122035,Vicion,https://music.163.com/#/artist?id=1122035
47191958,Pialin&Viano,https://music.163.com/#/artist?id=47191958
50770388,袖野あらわ,https://music.163.com/#/artist?id=50770388
140901,Celina,https://music.163.com/#/artist?id=140901
69521,Nancy Sinatra,https://music.163.com/#/artist?id=69521
31439800,Rozijan Erkin,https://music.163.com/#/artist?id=31439800
1018079,Kidoh,https://music.163.com/#/artist?id=1018079
126334,Buzz,https://music.163.com/#/artist?id=126334
1161087,ONGYA,https://music.163.com/#/artist?id=1161087
1083058,J. Han,https://music.163.com/#/artist?id=1083058
33698765,WYR GEMI,https://music.163.com/#/artist?id=33698765
2847,Eric Kwok,https://music.163.com/#/artist?id=2847
12564830,Izurus,https://music.163.com/#/artist?id=12564830
125207,Bonnie,https://music.163.com/#/artist?id=125207
16402,堀江由衣,https://music.163.com/#/artist?id=16402
956390,Ryn Weaver,https://music.163.com/#/artist?id=956390
12279249,Vargas & Lagola,https://music.163.com/#/artist?id=12279249
725504,윤수일,https://music.163.com/#/artist?id=725504
34146229,檀安CRUSH,https://music.163.com/#/artist?id=34146229
20404,Leaf,https://music.163.com/#/artist?id=20404
13057598,Sam Tinnesz,https://music.163.com/#/artist?id=13057598
32706,Eleventyseven,https://music.163.com/#/artist?id=32706
125935,淑熙,https://music.163.com/#/artist?id=125935
849023,Quinten 909,https://music.163.com/#/artist?id=849023
12717425,VIMOKA,https://music.163.com/#/artist?id=12717425
21875,THYME,https://music.163.com/#/artist?id=21875
33805111,Crescent,https://music.163.com/#/artist?id=33805111
87966,Alt-J,https://music.163.com/#/artist?id=87966
126052,文宝拉,https://music.163.com/#/artist?id=126052
50622376,音莉飴,https://music.163.com/#/artist?id=50622376
22484,ZZ,https://music.163.com/#/artist?id=22484
123560,FarLaw,https://music.163.com/#/artist?id=123560
12323133,Gipsy Casual,https://music.163.com/#/artist?id=12323133
51849113,XG,https://music.163.com/#/artist?id=51849113
99565,Retrospect,https://music.163.com/#/artist?id=99565
20285,Le Couple,https://music.163.com/#/artist?id=20285
28086655,Aira,https://music.163.com/#/artist?id=28086655
12202125,pH-1,https://music.163.com/#/artist?id=12202125
2987,郭一凡,https://music.163.com/#/artist?id=2987
955229,HALO,https://music.163.com/#/artist?id=955229
29968,Calvin Harris,https://music.163.com/#/artist?id=29968
15249077,叶舒华,https://music.163.com/#/artist?id=15249077
93231,Glass Candy,https://music.163.com/#/artist?id=93231
49918340,弱水WeakWaves,https://music.163.com/#/artist?id=49918340
33106138,Vivye丁雨薇,https://music.163.com/#/artist?id=33106138
13413017,RincolF,https://music.163.com/#/artist?id=13413017
16419,原田知世,https://music.163.com/#/artist?id=16419
12258760,灼夭,https://music.163.com/#/artist?id=12258760
33098161,Mia,https://music.163.com/#/artist?id=33098161
13487073,Romero Silva e os Garotinhos do Forró,https://music.163.com/#/artist?id=13487073
35008436,iamamui,https://music.163.com/#/artist?id=35008436
37198151,Goodmorning Pancake,https://music.163.com/#/artist?id=37198151
34645919,CAN,https://music.163.com/#/artist?id=34645919
51223824,EVAN,https://music.163.com/#/artist?id=51223824
12335418,Haee,https://music.163.com/#/artist?id=12335418
49189816,Denny,https://music.163.com/#/artist?id=49189816
106569,Satyajit Ray,https://music.163.com/#/artist?id=106569
123440,Fallin` Dild,https://music.163.com/#/artist?id=123440
33274334,TOMO,https://music.163.com/#/artist?id=33274334
53327,Derek & the Dominos,https://music.163.com/#/artist?id=53327
12132534,YUTO,https://music.163.com/#/artist?id=12132534
8162,金池,https://music.163.com/#/artist?id=8162
31153423,Papi,https://music.163.com/#/artist?id=31153423
30796397,zulhumar zeper,https://music.163.com/#/artist?id=30796397
126991,JinuSean,https://music.163.com/#/artist?id=126991
831137,Peach Pit,https://music.163.com/#/artist?id=831137
1047145,ChoA,https://music.163.com/#/artist?id=1047145
790044,小峰峰（陈峰）,https://music.163.com/#/artist?id=790044
125275,崔宥娜,https://music.163.com/#/artist?id=125275
126939,Hi To Him,https://music.163.com/#/artist?id=126939
126201,郑河尹,https://music.163.com/#/artist?id=126201
37112855,YDE,https://music.163.com/#/artist?id=37112855
27730496,星_Byeol,https://music.163.com/#/artist?id=27730496
96059,Le Matos,https://music.163.com/#/artist?id=96059
52200550,你是山楂树,https://music.163.com/#/artist?id=52200550
60955,Janet Seidel,https://music.163.com/#/artist?id=60955
31945091,Egg soul,https://music.163.com/#/artist?id=31945091
31100194,HYNN,https://music.163.com/#/artist?id=31100194
34438544,Neon卫柏,https://music.163.com/#/artist?id=34438544
35178748,头孢,https://music.163.com/#/artist?id=35178748
59240,Hole,https://music.163.com/#/artist?id=59240
12053186,Starley,https://music.163.com/#/artist?id=12053186
32479403,张伦亮,https://music.163.com/#/artist?id=32479403
1137480,Charming Horses,https://music.163.com/#/artist?id=1137480
12250136,Almanac,https://music.163.com/#/artist?id=12250136
45680,Vince Guaraldi,https://music.163.com/#/artist?id=45680
161017,ワルキューレ,https://music.163.com/#/artist?id=161017
70858,Patti LaBelle,https://music.163.com/#/artist?id=70858
12976768,Umida Yunusova,https://music.163.com/#/artist?id=12976768
12977519,Saweetie,https://music.163.com/#/artist?id=12977519
20750,NICO Touches the Walls,https://music.163.com/#/artist?id=20750
33664,Fabrizio Paterlini,https://music.163.com/#/artist?id=33664
48049185,Krubb Wenkroist,https://music.163.com/#/artist?id=48049185
51892496,楓遥登,https://music.163.com/#/artist?id=51892496
56598,Ellie Goulding,https://music.163.com/#/artist?id=56598
14377671,Indiiana,https://music.163.com/#/artist?id=14377671
48850476,二妍Mercury,https://music.163.com/#/artist?id=48850476
11996120,Hey Girls,https://music.163.com/#/artist?id=11996120
91214,Discodeine,https://music.163.com/#/artist?id=91214
52459622,Bimi,https://music.163.com/#/artist?id=52459622
13498088,Whipping Cream,https://music.163.com/#/artist?id=13498088
33217017,PPAO泡泡,https://music.163.com/#/artist?id=33217017
12274271,Lennartz,https://music.163.com/#/artist?id=12274271
46399999,vusglacks,https://music.163.com/#/artist?id=46399999
12205225,ilhamjan Muhemmed,https://music.163.com/#/artist?id=12205225
50352714,VENOM,https://music.163.com/#/artist?id=50352714
12523369,Uci Boi Yawa,https://music.163.com/#/artist?id=12523369
14160,氷室京介,https://music.163.com/#/artist?id=14160
57972,Grateful Dead,https://music.163.com/#/artist?id=57972
88176,BwO,https://music.163.com/#/artist?id=88176
1046198,Lia Marie Johnson,https://music.163.com/#/artist?id=1046198
1049645,Mario,https://music.163.com/#/artist?id=1049645
12537035,仁辰,https://music.163.com/#/artist?id=12537035
20808,North-T,https://music.163.com/#/artist?id=20808
35270558,ruask,https://music.163.com/#/artist?id=35270558
12131175,北川勝利,https://music.163.com/#/artist?id=12131175
20055,フジファブリック,https://music.163.com/#/artist?id=20055
12132377,Indah Ruhaila,https://music.163.com/#/artist?id=12132377
1039602,Uniblend,https://music.163.com/#/artist?id=1039602
12274230,K.Zaman Kayes,https://music.163.com/#/artist?id=12274230
30618379,xotrapp,https://music.163.com/#/artist?id=30618379
30894239,南风,https://music.163.com/#/artist?id=30894239
160824,투야,https://music.163.com/#/artist?id=160824
12477194,汐,https://music.163.com/#/artist?id=12477194
52560899,然然,https://music.163.com/#/artist?id=52560899
46792784,ayaho,https://music.163.com/#/artist?id=46792784
772095,Yun*chi,https://music.163.com/#/artist?id=772095
27826038,Yazmin Lacey,https://music.163.com/#/artist?id=27826038
11989036,北川保昌,https://music.163.com/#/artist?id=11989036
9276,尚雯婕,https://music.163.com/#/artist?id=9276
12488214,瀬名航,https://music.163.com/#/artist?id=12488214
30615325,Outerlevi,https://music.163.com/#/artist?id=30615325
19739,髭,https://music.163.com/#/artist?id=19739
54408817,Desmi,https://music.163.com/#/artist?id=54408817
54641806,译译译eee,https://music.163.com/#/artist?id=54641806
17720,佐倉紗織,https://music.163.com/#/artist?id=17720
12452172,张点点,https://music.163.com/#/artist?id=12452172
21120,QUINTET,https://music.163.com/#/artist?id=21120
38797,Lukas Graham,https://music.163.com/#/artist?id=38797
1081432,Salman Khan,https://music.163.com/#/artist?id=1081432
12408238,Freya Ridings,https://music.163.com/#/artist?id=12408238
33964706,汝真,https://music.163.com/#/artist?id=33964706
31223773,42 Dugg,https://music.163.com/#/artist?id=31223773
41160,Paul Hardcastle,https://music.163.com/#/artist?id=41160
160727,DJ AMAYA VS. GROOVEBOT,https://music.163.com/#/artist?id=160727
12551035,Nazia Iqbal,https://music.163.com/#/artist?id=12551035
3698,罗文,https://music.163.com/#/artist?id=3698
12468014,FAVST,https://music.163.com/#/artist?id=12468014
52537060,Overdrive,https://music.163.com/#/artist?id=52537060
5767,谢天笑,https://music.163.com/#/artist?id=5767
905039,ZooFunktion,https://music.163.com/#/artist?id=905039
35079088,Unicorn D,https://music.163.com/#/artist?id=35079088
7228,陈瑞,https://music.163.com/#/artist?id=7228
841048,Hippie Sabotage,https://music.163.com/#/artist?id=841048
12974461,Guli Asalxo'jayeva,https://music.163.com/#/artist?id=12974461
37129039,茨菟,https://music.163.com/#/artist?id=37129039
12040031,ISSUE,https://music.163.com/#/artist?id=12040031
626726,Bro,https://music.163.com/#/artist?id=626726
127356,New.F.O,https://music.163.com/#/artist?id=127356
14357492,Christopher Larkin,https://music.163.com/#/artist?id=14357492
33274566,Dept,https://music.163.com/#/artist?id=33274566
52680268,早安小甜,https://music.163.com/#/artist?id=52680268
48860952,Phycite赤藓糖,https://music.163.com/#/artist?id=48860952
54093170,Syla,https://music.163.com/#/artist?id=54093170
13595,中国娃娃,https://music.163.com/#/artist?id=13595
127469,Pamela,https://music.163.com/#/artist?id=127469
13282198,闻人听書_,https://music.163.com/#/artist?id=13282198
13415189,OKIC,https://music.163.com/#/artist?id=13415189
13059441,嶺内ともみ,https://music.163.com/#/artist?id=13059441
53344922,Sam Short,https://music.163.com/#/artist?id=53344922
54195524,Infinity,https://music.163.com/#/artist?id=54195524
126506,CB MASS,https://music.163.com/#/artist?id=126506
210961,GoonRock,https://music.163.com/#/artist?id=210961
2736,范逸臣,https://music.163.com/#/artist?id=2736
123757,金亨中,https://music.163.com/#/artist?id=123757
31310511,PinkieRanckey,https://music.163.com/#/artist?id=31310511
28869854,绯绝,https://music.163.com/#/artist?id=28869854
2294,陈光荣,https://music.163.com/#/artist?id=2294
47827486,badadalada,https://music.163.com/#/artist?id=47827486
14101229,RAM,https://music.163.com/#/artist?id=14101229
48127625,Umesh Chander,https://music.163.com/#/artist?id=48127625
30764849,Voice Boys,https://music.163.com/#/artist?id=30764849
36022336,哦呼w,https://music.163.com/#/artist?id=36022336
12054347,YUC'e,https://music.163.com/#/artist?id=12054347
83387,Uz Jsme Doma,https://music.163.com/#/artist?id=83387
16783,川江美奈子,https://music.163.com/#/artist?id=16783
34966195,Easy乐队,https://music.163.com/#/artist?id=34966195
12041079,Lydia & Sebastien,https://music.163.com/#/artist?id=12041079
85030,Ya Kid K,https://music.163.com/#/artist?id=85030
1177171,Royal Blood,https://music.163.com/#/artist?id=1177171
48818138,れん,https://music.163.com/#/artist?id=48818138
6091,宇桐非,https://music.163.com/#/artist?id=6091
51378416,百鬼あやめ,https://music.163.com/#/artist?id=51378416
47408903,楓子,https://music.163.com/#/artist?id=47408903
964299,TVÅ,https://music.163.com/#/artist?id=964299
33581628,VolcanoMaker,https://music.163.com/#/artist?id=33581628
10564,张艾嘉,https://music.163.com/#/artist?id=10564
48433,Bebe,https://music.163.com/#/artist?id=48433
49299192,卍屋P,https://music.163.com/#/artist?id=49299192
1049671,Yal!X,https://music.163.com/#/artist?id=1049671
48922400,BitBing,https://music.163.com/#/artist?id=48922400
18303,やなぎなぎ,https://music.163.com/#/artist?id=18303
1194094,孤矢,https://music.163.com/#/artist?id=1194094
55656681,VAAK,https://music.163.com/#/artist?id=55656681
12194080,方拾贰（方十二）,https://music.163.com/#/artist?id=12194080
52150869,叶彭措卓玛,https://music.163.com/#/artist?id=52150869
36566665,朱妮托尼,https://music.163.com/#/artist?id=36566665
30891458,在忠,https://music.163.com/#/artist?id=30891458
30003710,Alexei Shkurko,https://music.163.com/#/artist?id=30003710
12545267,G'mornin' Dalí,https://music.163.com/#/artist?id=12545267
47186086,小野満とスイング・ビーバーズ,https://music.163.com/#/artist?id=47186086
12278548,Ayelle,https://music.163.com/#/artist?id=12278548
12263443,O.G43,https://music.163.com/#/artist?id=12263443
127328,Nadia,https://music.163.com/#/artist?id=127328
14299485,Uma,https://music.163.com/#/artist?id=14299485
12782258,Oceanlee,https://music.163.com/#/artist?id=12782258
16956,kyooo,https://music.163.com/#/artist?id=16956
53378,Diane Arkenstone,https://music.163.com/#/artist?id=53378
338718,JORDANN,https://music.163.com/#/artist?id=338718
47990470,Jandos Qarjaubaev,https://music.163.com/#/artist?id=47990470
30109434,eill,https://music.163.com/#/artist?id=30109434
27895838,Nabila Razali,https://music.163.com/#/artist?id=27895838
12311075,Superstar,https://music.163.com/#/artist?id=12311075
12020023,包文婧,https://music.163.com/#/artist?id=12020023
48421315,Iksan,https://music.163.com/#/artist?id=48421315
64116,Lily Kershaw,https://music.163.com/#/artist?id=64116
958125,Daboo Malik,https://music.163.com/#/artist?id=958125
45575,Uncle Kracker,https://music.163.com/#/artist?id=45575
22338,Whisper Records,https://music.163.com/#/artist?id=22338
49377146,Emma,https://music.163.com/#/artist?id=49377146
12146285,丹镇北京,https://music.163.com/#/artist?id=12146285
12203550,cybergodサイバー神,https://music.163.com/#/artist?id=12203550
132726,千住真理子,https://music.163.com/#/artist?id=132726
12039080,居里里,https://music.163.com/#/artist?id=12039080
1132943,Horim,https://music.163.com/#/artist?id=1132943
29454522,금빛예림,https://music.163.com/#/artist?id=29454522
35309151,粉太狼,https://music.163.com/#/artist?id=35309151
92856,Foster The People,https://music.163.com/#/artist?id=92856
12034038,高城れに,https://music.163.com/#/artist?id=12034038
3685,林宥嘉,https://music.163.com/#/artist?id=3685
106448,Idjah Hadidjah,https://music.163.com/#/artist?id=106448
12526781,Әбдіжаппар Әлқожа,https://music.163.com/#/artist?id=12526781
106808,KALA,https://music.163.com/#/artist?id=106808
1049930,Culture Code,https://music.163.com/#/artist?id=1049930
12289381,马恩真,https://music.163.com/#/artist?id=12289381
29069876,崔小茶tea,https://music.163.com/#/artist?id=29069876
29596036,李如意,https://music.163.com/#/artist?id=29596036
976324,L'Orchestra Cinematique,https://music.163.com/#/artist?id=976324
13227215,Genzo,https://music.163.com/#/artist?id=13227215
46359539,GC,https://music.163.com/#/artist?id=46359539
12126835,Go Up,https://music.163.com/#/artist?id=12126835
34439001,Iris晴依,https://music.163.com/#/artist?id=34439001
30689233,潘羽恩,https://music.163.com/#/artist?id=30689233
12567169,Ngo Kien Huy,https://music.163.com/#/artist?id=12567169
34096555,许DaTou,https://music.163.com/#/artist?id=34096555
13500421,Ellen Doty,https://music.163.com/#/artist?id=13500421
86016,Anúna,https://music.163.com/#/artist?id=86016
55554892,早稲田大学モダン・ジャズ・グループ,https://music.163.com/#/artist?id=55554892
12296026,不靠谱组合,https://music.163.com/#/artist?id=12296026
15917,横山克,https://music.163.com/#/artist?id=15917
51502317,Young Xxxj,https://music.163.com/#/artist?id=51502317
98229,On Your Horizon,https://music.163.com/#/artist?id=98229
12451230,ALICE,https://music.163.com/#/artist?id=12451230
12405153,路飞文,https://music.163.com/#/artist?id=12405153
53381906,시온,https://music.163.com/#/artist?id=53381906
1132326,Gaby Moreno,https://music.163.com/#/artist?id=1132326
12279578,田村響華,https://music.163.com/#/artist?id=12279578
13431253,Karnail Heera,https://music.163.com/#/artist?id=13431253
12373153,金渔,https://music.163.com/#/artist?id=12373153
12082237,Summer Stop,https://music.163.com/#/artist?id=12082237
3082,黄安,https://music.163.com/#/artist?id=3082
31347796,Poppy Baskcomb,https://music.163.com/#/artist?id=31347796
104487,Uaral,https://music.163.com/#/artist?id=104487
84843,Yazoo,https://music.163.com/#/artist?id=84843
31064253,中野家の五つ子,https://music.163.com/#/artist?id=31064253
12498412,CH17S,https://music.163.com/#/artist?id=12498412
50594787,iima,https://music.163.com/#/artist?id=50594787
12844109,Curtismith,https://music.163.com/#/artist?id=12844109
59616,Hella,https://music.163.com/#/artist?id=59616
56252371,Qai Qai,https://music.163.com/#/artist?id=56252371
30953773,onestepslat,https://music.163.com/#/artist?id=30953773
1178268,Groovy Rain,https://music.163.com/#/artist?id=1178268
30418250,Oh Sang Eun,https://music.163.com/#/artist?id=30418250
19398,fonogenico,https://music.163.com/#/artist?id=19398
1881,阿木,https://music.163.com/#/artist?id=1881
1135128,이펙터,https://music.163.com/#/artist?id=1135128
52807904,Echo崎,https://music.163.com/#/artist?id=52807904
33950085,承桓,https://music.163.com/#/artist?id=33950085
12895034,Burna Boy,https://music.163.com/#/artist?id=12895034
48383251,Joss Wayar,https://music.163.com/#/artist?id=48383251
13869,本田晃弘,https://music.163.com/#/artist?id=13869
35066431,Vera Qi,https://music.163.com/#/artist?id=35066431
11575,风火海,https://music.163.com/#/artist?id=11575
12015,江苏省歌舞团民族乐队,https://music.163.com/#/artist?id=12015
251445,Indiana,https://music.163.com/#/artist?id=251445
48414540,Fero,https://music.163.com/#/artist?id=48414540
12262912,Baby Naznin,https://music.163.com/#/artist?id=12262912
15019015,赵英秀,https://music.163.com/#/artist?id=15019015
46487,Adele,https://music.163.com/#/artist?id=46487
68192,Mako,https://music.163.com/#/artist?id=68192
83531,Visions of Atlantis,https://music.163.com/#/artist?id=83531
54493523,IZU,https://music.163.com/#/artist?id=54493523
13497288,Bindar Danoda,https://music.163.com/#/artist?id=13497288
31030682,LOFT BEACH,https://music.163.com/#/artist?id=31030682
13706077,Ragnheiður Gröndal,https://music.163.com/#/artist?id=13706077
851258,南正人,https://music.163.com/#/artist?id=851258
11999108,Valerie Broussard,https://music.163.com/#/artist?id=11999108
35239370,DUSTCELL,https://music.163.com/#/artist?id=35239370
47871,Alf,https://music.163.com/#/artist?id=47871
53639720,Odyssey,https://music.163.com/#/artist?id=53639720
34206084,Savior,https://music.163.com/#/artist?id=34206084
55399,Diana Vickers,https://music.163.com/#/artist?id=55399
12043014,Rekanan,https://music.163.com/#/artist?id=12043014
72762,Randy Crawford,https://music.163.com/#/artist?id=72762
46998824,若风Music,https://music.163.com/#/artist?id=46998824
50172046,Paradise,https://music.163.com/#/artist?id=50172046
35258890,星火飞行器,https://music.163.com/#/artist?id=35258890
33835367,二名敦子,https://music.163.com/#/artist?id=33835367
13839396,Taliha Akbulut,https://music.163.com/#/artist?id=13839396
49235699,Peak & Pitch,https://music.163.com/#/artist?id=49235699
36288729,UnicornPhantom,https://music.163.com/#/artist?id=36288729
53225733,Cue Choi,https://music.163.com/#/artist?id=53225733
964126,Lucky J,https://music.163.com/#/artist?id=964126
29739900,Isata Kanneh-Mason,https://music.163.com/#/artist?id=29739900
53284253,莫妮卡ᰔᩚ,https://music.163.com/#/artist?id=53284253
14866,三輪学,https://music.163.com/#/artist?id=14866
29938303,桶,https://music.163.com/#/artist?id=29938303
45613,Uness,https://music.163.com/#/artist?id=45613
32132791,DMNDS,https://music.163.com/#/artist?id=32132791
99995,Stereophonics,https://music.163.com/#/artist?id=99995
34256711,鱼翅Fin,https://music.163.com/#/artist?id=34256711
32680542,今夜流浪猫聚会,https://music.163.com/#/artist?id=32680542
70325,Orleya,https://music.163.com/#/artist?id=70325
1055016,OH MY GIRL,https://music.163.com/#/artist?id=1055016
12608083,方有美,https://music.163.com/#/artist?id=12608083
54458290,U.O,https://music.163.com/#/artist?id=54458290
54159378,Gypsy,https://music.163.com/#/artist?id=54159378
1064078,Xeuphoria,https://music.163.com/#/artist?id=1064078
14629,神前暁,https://music.163.com/#/artist?id=14629
45851,Wye Oak,https://music.163.com/#/artist?id=45851
897091,JJCC,https://music.163.com/#/artist?id=897091
13111374,寝坊助衍,https://music.163.com/#/artist?id=13111374
46399,50 Cent,https://music.163.com/#/artist?id=46399
12023466,空間現代,https://music.163.com/#/artist?id=12023466
48424237,Dilxot-Curbun,https://music.163.com/#/artist?id=48424237
14873,南澤大介,https://music.163.com/#/artist?id=14873
1192554,Aek Sudkhate,https://music.163.com/#/artist?id=1192554
12263368,Didier Vanelli,https://music.163.com/#/artist?id=12263368
48934,Blue Swede,https://music.163.com/#/artist?id=48934
29518389,Kongthap Peak,https://music.163.com/#/artist?id=29518389
777657,Quietly Concerned,https://music.163.com/#/artist?id=777657
48632961,Xayda,https://music.163.com/#/artist?id=48632961
47974042,缶缶,https://music.163.com/#/artist?id=47974042
52243798,阿银,https://music.163.com/#/artist?id=52243798
27692319,DaEon,https://music.163.com/#/artist?id=27692319
12191224,Big Roshi,https://music.163.com/#/artist?id=12191224
12191237,Lemonsoup,https://music.163.com/#/artist?id=12191237
47606568,F.s,https://music.163.com/#/artist?id=47606568
37586756,ENA,https://music.163.com/#/artist?id=37586756
54571769,OCO MUSIC,https://music.163.com/#/artist?id=54571769
311004,Worakls,https://music.163.com/#/artist?id=311004
12172418,ARnPRo,https://music.163.com/#/artist?id=12172418
784166,Tomoya Naka,https://music.163.com/#/artist?id=784166
46510219,ARON,https://music.163.com/#/artist?id=46510219
78426,Traffic,https://music.163.com/#/artist?id=78426
36564236,Veena,https://music.163.com/#/artist?id=36564236
12663517,Iss Issarapong,https://music.163.com/#/artist?id=12663517
34324924,尘ah.,https://music.163.com/#/artist?id=34324924
31167921,全宋尹,https://music.163.com/#/artist?id=31167921
1060063,Petit Biscuit,https://music.163.com/#/artist?id=1060063
62646,Joy Gruttmann,https://music.163.com/#/artist?id=62646
123459,DK,https://music.163.com/#/artist?id=123459
1083049,夏小虎,https://music.163.com/#/artist?id=1083049
47060898,Altanya,https://music.163.com/#/artist?id=47060898
12262569,NAEUL,https://music.163.com/#/artist?id=12262569
78435,Tanya Tucker,https://music.163.com/#/artist?id=78435
16802,片瀬那奈,https://music.163.com/#/artist?id=16802
12211030,Little Peggy March,https://music.163.com/#/artist?id=12211030
52297082,江酒酒,https://music.163.com/#/artist?id=52297082
72813,Ruoska,https://music.163.com/#/artist?id=72813
30901270,Ivan Roux,https://music.163.com/#/artist?id=30901270
15259115,ADOY,https://music.163.com/#/artist?id=15259115
860726,奥河英樹,https://music.163.com/#/artist?id=860726
16603,IMALU,https://music.163.com/#/artist?id=16603
33954709,HOPERUI,https://music.163.com/#/artist?id=33954709
12108171,Woohwa,https://music.163.com/#/artist?id=12108171
28577621,Babylone,https://music.163.com/#/artist?id=28577621
52879192,颖艺,https://music.163.com/#/artist?id=52879192
12236125,王以太,https://music.163.com/#/artist?id=12236125
15024219,He Is We,https://music.163.com/#/artist?id=15024219
12056056,弹棉花的GG,https://music.163.com/#/artist?id=12056056
14021661,貝克小姐Miss Bac.,https://music.163.com/#/artist?id=14021661
48673009,Həlıt Tatlışes,https://music.163.com/#/artist?id=48673009
51139054,小豬不胖！,https://music.163.com/#/artist?id=51139054
12071024,P-ink,https://music.163.com/#/artist?id=12071024
906118,洛天依,https://music.163.com/#/artist?id=906118
12150030,本渡楓,https://music.163.com/#/artist?id=12150030
1078141,Brainwave-Sync,https://music.163.com/#/artist?id=1078141
18979,C-C-B,https://music.163.com/#/artist?id=18979
48033995,雨上がり決死隊,https://music.163.com/#/artist?id=48033995
850045,マクロスMACROSS 82-99,https://music.163.com/#/artist?id=850045
8735,李佳璐,https://music.163.com/#/artist?id=8735
12504079,Edges,https://music.163.com/#/artist?id=12504079
30453262,Pink Fantasy,https://music.163.com/#/artist?id=30453262
12741195,Image Suthita,https://music.163.com/#/artist?id=12741195
12172468,英德嘎顿,https://music.163.com/#/artist?id=12172468
97679,Neon Trees,https://music.163.com/#/artist?id=97679
53285432,VoLeR,https://music.163.com/#/artist?id=53285432
48009876,霧エクラ,https://music.163.com/#/artist?id=48009876
35375,Joel Hanson,https://music.163.com/#/artist?id=35375
18298,柚木凉香,https://music.163.com/#/artist?id=18298
11981036,Spire,https://music.163.com/#/artist?id=11981036
956463,Billie Marten,https://music.163.com/#/artist?id=956463
14101394,PRODUCE 48,https://music.163.com/#/artist?id=14101394
1006030,洪尘,https://music.163.com/#/artist?id=1006030
31273176,碧蓝航线,https://music.163.com/#/artist?id=31273176
12183332,走路不打滑,https://music.163.com/#/artist?id=12183332
975362,Odd Mob,https://music.163.com/#/artist?id=975362
30528301,BRADD,https://music.163.com/#/artist?id=30528301
205398,Oliver Moldan,https://music.163.com/#/artist?id=205398
56166648,日向未南,https://music.163.com/#/artist?id=56166648
852038,Hi.ni,https://music.163.com/#/artist?id=852038
53259553,小鱼同学,https://music.163.com/#/artist?id=53259553
12038186,VETOWAY,https://music.163.com/#/artist?id=12038186
1180068,住所不定無職,https://music.163.com/#/artist?id=1180068
46702887,张羽菲,https://music.163.com/#/artist?id=46702887
451132,DJ Vavva,https://music.163.com/#/artist?id=451132
12127564,艾福杰尼,https://music.163.com/#/artist?id=12127564
201566,喜納昌吉,https://music.163.com/#/artist?id=201566
12173436,瓜尔阿索,https://music.163.com/#/artist?id=12173436
13464039,Baba Commandant,https://music.163.com/#/artist?id=13464039
30940641,OKOK,https://music.163.com/#/artist?id=30940641
1132338,VIXX LR,https://music.163.com/#/artist?id=1132338
50885,Cara Dillon,https://music.163.com/#/artist?id=50885
48852829,Klein Blue￰,https://music.163.com/#/artist?id=48852829
804114,Coakira,https://music.163.com/#/artist?id=804114
32676034,ZHANG JUN（张俊）,https://music.163.com/#/artist?id=32676034
20007,JITTERIN'JINN,https://music.163.com/#/artist?id=20007
28391624,小山水城,https://music.163.com/#/artist?id=28391624
50340723,米粒,https://music.163.com/#/artist?id=50340723
858205,Serafin,https://music.163.com/#/artist?id=858205
13227020,Jihan Audy,https://music.163.com/#/artist?id=13227020
466801,Sharon Robinson,https://music.163.com/#/artist?id=466801
12108797,Annika Wells,https://music.163.com/#/artist?id=12108797
12003039,Nocturnes曳取,https://music.163.com/#/artist?id=12003039
58753,Giorgia,https://music.163.com/#/artist?id=58753
47065982,OHTORA,https://music.163.com/#/artist?id=47065982
30095255,YOHLU,https://music.163.com/#/artist?id=30095255
201465,雅夢,https://music.163.com/#/artist?id=201465
18888,CAPSULE,https://music.163.com/#/artist?id=18888
125441,Harpist K,https://music.163.com/#/artist?id=125441
12274051,Nabi,https://music.163.com/#/artist?id=12274051
33943129,粒沙 LiSha,https://music.163.com/#/artist?id=33943129
20876,ON/OFF,https://music.163.com/#/artist?id=20876
985011,宋旻浩,https://music.163.com/#/artist?id=985011
52042742,OURBEATZ,https://music.163.com/#/artist?id=52042742
29151370,sajou no hana,https://music.163.com/#/artist?id=29151370
46550711,Эрлан Андашев,https://music.163.com/#/artist?id=46550711
29807516,Chase Wright,https://music.163.com/#/artist?id=29807516
782017,伍々慧,https://music.163.com/#/artist?id=782017
12524561,Edgar Sound,https://music.163.com/#/artist?id=12524561
